https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume BUSD,tradecount
1674000000000,2023-01-18,ETHBUSD,1565.66,1610.0,1501.81,1511.38,459175.4748,714228376.3527889,544436
1673913600000,2023-01-17,ETHBUSD,1576.97,1608.27,1541.27,1565.61,314971.6634,495544658.26834494,416925
1673827200000,2023-01-16,ETHBUSD,1552.82,1603.25,1521.49,1576.96,371778.2263,580776381.9242289,517438
1673740800000,2023-01-15,ETHBUSD,1550.02,1567.44,1515.88,1552.81,248711.8345,382597888.68196493,370520
1673654400000,2023-01-14,ETHBUSD,1451.4,1595.28,1449.36,1550.27,614734.2849,943915429.602319,761835
1673568000000,2023-01-13,ETHBUSD,1416.0,1464.21,1401.2,1451.4,346000.802,492282238.442222,385318
1673481600000,2023-01-12,ETHBUSD,1389.14,1438.15,1363.0,1416.0,493898.8442,692919647.694336,516594
1673395200000,2023-01-11,ETHBUSD,1335.69,1398.47,1321.12,1389.14,240581.9087,323594127.388587,279418
1673308800000,2023-01-10,ETHBUSD,1320.3,1347.67,1316.84,1335.68,206241.8067,274525929.84892,246336
1673222400000,2023-01-09,ETHBUSD,1290.06,1345.0,1285.22,1320.3,344652.5055,454290859.98259103,389083
1673136000000,2023-01-08,ETHBUSD,1263.78,1295.0,1257.6,1290.04,140428.6576,178522070.615322,158277
1673049600000,2023-01-07,ETHBUSD,1268.81,1270.69,1261.0,1263.79,68432.5742,86525376.970682,90319
1672963200000,2023-01-06,ETHBUSD,1250.9,1276.13,1234.9,1268.8,227664.9511,285748064.485816,234084
1672876800000,2023-01-05,ETHBUSD,1256.34,1259.56,1242.4,1250.85,149221.7449,186617563.611392,163222
1672790400000,2023-01-04,ETHBUSD,1214.15,1272.35,1212.35,1256.34,330544.3267,412951328.09269,327363
1672704000000,2023-01-03,ETHBUSD,1213.61,1219.58,1204.32,1214.14,138161.4996,167570117.642606,150050
1672617600000,2023-01-02,ETHBUSD,1199.99,1224.0,1192.73,1213.61,169476.319,205509845.15916,167029
1672531200000,2023-01-01,ETHBUSD,1195.67,1204.0,1190.22,1199.99,80708.5711,96602598.695302,93552
1672444800000,2022-12-31,ETHBUSD,1199.43,1207.84,1191.08,1195.67,104383.5112,125168279.180816,120156
1672358400000,2022-12-30,ETHBUSD,1200.01,1201.52,1180.49,1199.43,177701.2405,211933361.749411,179255
1672272000000,2022-12-29,ETHBUSD,1189.5,1205.78,1186.36,1200.0,183647.6675,219755682.123516,193015
1672185600000,2022-12-28,ETHBUSD,1211.25,1215.3,1180.94,1189.5,268779.0381,321291364.301831,252086
1672099200000,2022-12-27,ETHBUSD,1227.87,1233.38,1200.42,1211.22,196896.1438,239235359.135163,180433
1672012800000,2022-12-26,ETHBUSD,1218.23,1230.81,1210.67,1227.98,99114.5949,120828470.804109,119870
1671926400000,2022-12-25,ETHBUSD,1220.38,1224.33,1192.38,1218.23,158277.6328,191732660.945524,146903
1671840000000,2022-12-24,ETHBUSD,1219.97,1227.54,1214.7,1220.37,64741.3246,78976232.916466,86965
1671753600000,2022-12-23,ETHBUSD,1217.66,1231.76,1212.12,1219.98,188228.6731,229773189.513566,196484
1671667200000,2022-12-22,ETHBUSD,1213.74,1236.41,1182.42,1217.6,258248.6506,311740215.029451,253118
1671580800000,2022-12-21,ETHBUSD,1216.96,1222.38,1202.71,1213.77,139126.4152,168616414.045615,187122
1671494400000,2022-12-20,ETHBUSD,1167.78,1230.14,1163.2,1216.97,304201.9463,366855483.926038,319868
1671408000000,2022-12-19,ETHBUSD,1183.43,1195.38,1150.85,1167.78,188571.2116,221891360.964249,217891
1671321600000,2022-12-18,ETHBUSD,1187.22,1196.68,1172.32,1183.39,169824.3221,201061249.852259,186759
1671235200000,2022-12-17,ETHBUSD,1166.91,1190.08,1162.11,1187.23,189653.5518,223346854.216613,224598
1671148800000,2022-12-16,ETHBUSD,1266.46,1280.0,1155.52,1166.73,439750.4198,531633188.927052,466434
1671062400000,2022-12-15,ETHBUSD,1307.61,1311.31,1259.31,1266.47,242130.1389,309829951.813993,240479
1670976000000,2022-12-14,ETHBUSD,1320.72,1352.03,1301.09,1307.61,337508.9848,447008073.673408,354265
1670889600000,2022-12-13,ETHBUSD,1275.5,1348.2,1255.6,1320.73,468227.1298,608540990.327433,508073
1670803200000,2022-12-12,ETHBUSD,1263.16,1279.21,1240.0,1275.49,220806.6386,277120280.297899,244709
1670716800000,2022-12-11,ETHBUSD,1266.5,1284.97,1255.79,1263.22,108027.524,137328015.732677,138857
1670630400000,2022-12-10,ETHBUSD,1263.15,1283.66,1259.69,1266.51,106423.6826,135029601.229608,133653
1670544000000,2022-12-09,ETHBUSD,1280.25,1296.29,1256.04,1263.14,237099.8026,302684468.126196,235765
1670457600000,2022-12-08,ETHBUSD,1231.16,1292.68,1220.17,1280.25,248630.3983,311961105.113857,302093
1670371200000,2022-12-07,ETHBUSD,1271.37,1277.67,1219.0,1231.16,245271.4583,303577181.806047,276085
1670284800000,2022-12-06,ETHBUSD,1259.61,1274.56,1242.03,1271.37,185613.6168,233310144.816427,232643
1670198400000,2022-12-05,ETHBUSD,1279.56,1305.42,1246.37,1259.6,258339.0252,330880184.389558,341942
1670112000000,2022-12-04,ETHBUSD,1240.65,1287.63,1240.2,1279.57,180551.6663,228258188.863028,242631
1670025600000,2022-12-03,ETHBUSD,1295.5,1306.22,1236.17,1240.65,193574.1852,246233064.491335,240770
1669939200000,2022-12-02,ETHBUSD,1276.42,1297.12,1265.54,1295.51,210327.7969,269444295.76025,293358
1669852800000,2022-12-01,ETHBUSD,1294.76,1300.0,1262.66,1276.41,237323.8504,303848554.59834,278502
1669766400000,2022-11-30,ETHBUSD,1216.17,1309.29,1212.0,1294.57,394160.6573,502027562.14819694,483723
1669680000000,2022-11-29,ETHBUSD,1167.41,1226.76,1157.79,1216.13,313085.0637,377210988.347055,364954
1669593600000,2022-11-28,ETHBUSD,1193.34,1198.65,1150.55,1167.41,266899.2174,312550686.568583,343266
1669507200000,2022-11-27,ETHBUSD,1205.02,1222.68,1188.0,1193.46,139718.4858,169286755.361234,211688
1669420800000,2022-11-26,ETHBUSD,1198.55,1233.77,1195.72,1205.02,216010.6242,262510552.144142,293347
1669334400000,2022-11-25,ETHBUSD,1202.82,1207.0,1169.56,1198.5,233294.4745,277165780.466378,313825
1669248000000,2022-11-24,ETHBUSD,1183.31,1216.88,1180.11,1202.82,282792.2207,338977297.193231,351520
1669161600000,2022-11-23,ETHBUSD,1138.25,1189.43,1126.57,1183.31,377272.3006,438628258.86629295,476099
1669075200000,2022-11-22,ETHBUSD,1106.11,1145.8,1073.84,1138.1,444280.5798,492849680.097918,517556
1668988800000,2022-11-21,ETHBUSD,1140.56,1145.0,1078.39,1105.96,605780.2229,675947220.498343,666957
1668902400000,2022-11-20,ETHBUSD,1216.19,1225.19,1130.7,1140.56,321344.5741,378236656.97579694,420387
1668816000000,2022-11-19,ETHBUSD,1211.14,1231.8,1196.46,1216.19,127460.4517,154309582.639431,190565
1668729600000,2022-11-18,ETHBUSD,1199.5,1232.65,1198.08,1211.15,224335.5879,272306319.784435,310511
1668643200000,2022-11-17,ETHBUSD,1215.35,1227.24,1181.4,1199.5,319077.8851,383699853.169626,454605
1668556800000,2022-11-16,ETHBUSD,1251.85,1267.11,1186.0,1215.2,435907.8349,534079212.198306,538743
1668470400000,2022-11-15,ETHBUSD,1241.5,1289.0,1233.0,1251.86,506279.2469,637213104.8998929,569078
1668384000000,2022-11-14,ETHBUSD,1219.4,1290.0,1169.9,1241.42,650903.7424,801423154.200689,863193
1668297600000,2022-11-13,ETHBUSD,1255.08,1271.99,1200.0,1219.41,393154.1518,484973891.457128,486104
1668211200000,2022-11-12,ETHBUSD,1286.4,1289.38,1236.0,1255.08,414802.0106,523835009.192114,523956
1668124800000,2022-11-11,ETHBUSD,1295.77,1306.71,1199.6,1286.33,973650.4268,1227574683.741908,1231218
1668038400000,2022-11-10,ETHBUSD,1100.21,1348.0,1084.37,1295.77,1261352.8479,1554203774.186104,1588501
1667952000000,2022-11-09,ETHBUSD,1334.78,1337.33,1071.77,1099.97,1488425.9085,1800583227.509683,1786002
1667865600000,2022-11-08,ETHBUSD,1568.45,1579.84,1235.87,1334.87,1491083.0692,2132130942.1465662,1920202
1667779200000,2022-11-07,ETHBUSD,1568.5,1608.12,1546.29,1568.45,398517.0494,628867856.760216,542108
1667692800000,2022-11-06,ETHBUSD,1627.0,1638.79,1564.08,1568.54,259165.522,417585797.332272,348934
1667606400000,2022-11-05,ETHBUSD,1644.97,1667.47,1621.33,1627.28,195226.4951,320643651.544491,277944
1667520000000,2022-11-04,ETHBUSD,1531.05,1677.71,1528.34,1644.97,557725.4165,898507095.925779,643290
1667433600000,2022-11-03,ETHBUSD,1518.27,1558.93,1515.15,1531.05,285223.0855,439628948.756954,377185
1667347200000,2022-11-02,ETHBUSD,1578.28,1620.67,1502.01,1518.28,548232.506,857306331.180421,755371
1667260800000,2022-11-01,ETHBUSD,1572.5,1612.57,1563.33,1578.28,330208.1698,523400016.37405103,439917
1667174400000,2022-10-31,ETHBUSD,1590.75,1635.44,1545.83,1572.5,461088.0707,730799323.063348,592622
1667088000000,2022-10-30,ETHBUSD,1620.13,1640.2,1577.05,1590.75,284689.0915,456614963.278822,369562
1667001600000,2022-10-29,ETHBUSD,1554.77,1664.0,1547.8,1620.12,547124.8866,885239138.9156871,626971
1666915200000,2022-10-28,ETHBUSD,1514.2,1576.0,1480.29,1554.77,441640.0755,674000696.24559,571238
1666828800000,2022-10-27,ETHBUSD,1566.59,1578.0,1501.0,1514.19,536307.0345,830118957.0300311,696191
1666742400000,2022-10-26,ETHBUSD,1459.96,1595.0,1457.71,1566.59,735777.49,1130500871.256808,822824
1666656000000,2022-10-25,ETHBUSD,1343.82,1525.16,1335.01,1459.95,678167.1369,970946777.0803751,683786
1666569600000,2022-10-24,ETHBUSD,1364.29,1370.73,1324.35,1343.82,326145.0855,438568711.31133294,340795
1666483200000,2022-10-23,ETHBUSD,1313.74,1371.0,1299.42,1364.3,216730.8901,288596735.068501,232687
1666396800000,2022-10-22,ETHBUSD,1299.87,1320.0,1294.32,1313.73,119796.3983,156672468.266372,134703
1666310400000,2022-10-21,ETHBUSD,1282.59,1306.91,1253.78,1299.86,258436.5582,332127877.282841,306839
1666224000000,2022-10-20,ETHBUSD,1285.12,1310.62,1270.5,1282.7,298603.6159,385324424.869938,297586
1666137600000,2022-10-19,ETHBUSD,1310.74,1313.58,1280.61,1285.12,232573.7882,301887684.976863,257707
1666051200000,2022-10-18,ETHBUSD,1331.46,1342.16,1286.89,1310.74,323406.5945,426294412.905549,347432
1665964800000,2022-10-17,ETHBUSD,1305.92,1339.0,1295.71,1331.47,249819.3337,329693122.301545,287422
1665878400000,2022-10-16,ETHBUSD,1274.97,1315.0,1274.71,1305.93,181847.9014,235280525.985993,206551
1665792000000,2022-10-15,ETHBUSD,1296.51,1301.68,1263.88,1274.98,152943.7781,196567235.468279,173158
1665705600000,2022-10-14,ETHBUSD,1287.05,1343.2,1282.59,1296.5,418172.9768,551395341.229177,445411
1665619200000,2022-10-13,ETHBUSD,1294.45,1301.67,1190.0,1287.09,604850.1249,757399992.576428,596052
1665532800000,2022-10-12,ETHBUSD,1279.79,1306.57,1275.12,1294.46,248507.4802,321741702.538109,261384
1665446400000,2022-10-11,ETHBUSD,1290.06,1297.88,1267.35,1279.86,343642.3752,440645986.344593,323831
1665360000000,2022-10-10,ETHBUSD,1323.34,1338.23,1287.47,1290.1,311134.0577,407767281.642156,280290
1665273600000,2022-10-09,ETHBUSD,1315.53,1329.0,1307.53,1323.34,168805.3587,222773621.485862,144543
1665187200000,2022-10-08,ETHBUSD,1331.07,1337.47,1304.0,1315.53,204201.7716,270367660.419101,152759
1665100800000,2022-10-07,ETHBUSD,1352.27,1361.78,1317.72,1331.06,391771.53,524727900.77756,338481
1665014400000,2022-10-06,ETHBUSD,1352.46,1384.13,1345.0,1352.27,638914.5063,871953013.8863311,438902
1664928000000,2022-10-05,ETHBUSD,1361.85,1364.86,1316.67,1352.52,418252.0528,562317658.416562,368627
1664841600000,2022-10-04,ETHBUSD,1323.35,1369.84,1319.0,1361.85,433765.7355,584410766.086396,403033
1664755200000,2022-10-03,ETHBUSD,1276.73,1330.0,1263.27,1323.31,472537.2218,616213054.172526,390063
1664668800000,2022-10-02,ETHBUSD,1311.8,1318.0,1269.8,1276.72,340630.6379,442270035.342684,299262
1664582400000,2022-10-01,ETHBUSD,1328.77,1333.88,1303.0,1311.79,249454.2113,329339727.96793,217858
1664496000000,2022-09-30,ETHBUSD,1335.83,1373.33,1314.0,1328.84,589934.1364,789326295.9844941,586891
1664409600000,2022-09-29,ETHBUSD,1336.97,1351.91,1288.5,1335.82,642667.8146,852828861.968665,582694
1664323200000,2022-09-28,ETHBUSD,1327.97,1356.0,1251.23,1336.97,901461.1696,1177253555.816164,728378
1664236800000,2022-09-27,ETHBUSD,1336.16,1400.24,1303.33,1327.96,1344878.9269,1820805310.183464,1052977
1664150400000,2022-09-26,ETHBUSD,1294.62,1340.21,1278.19,1336.16,756931.3817,994164454.0445101,894365
1664064000000,2022-09-25,ETHBUSD,1317.23,1337.23,1269.27,1294.7,1704496.1337,2238123620.27621,1725291
1663977600000,2022-09-24,ETHBUSD,1327.26,1349.36,1306.43,1317.31,2038992.6248,2710020043.265954,1702983
1663891200000,2022-09-23,ETHBUSD,1326.41,1359.6,1262.0,1327.08,1918197.8351,2514151403.844289,2052972
1663804800000,2022-09-22,ETHBUSD,1245.86,1349.0,1237.2,1326.23,1930412.8483,2485222349.440566,1876038
1663718400000,2022-09-21,ETHBUSD,1322.82,1415.0,1220.0,1246.14,1625291.6898,2159167916.788608,2139343
1663632000000,2022-09-20,ETHBUSD,1376.13,1385.0,1312.06,1322.83,1384320.9656,1872123657.0042567,1541760
1663545600000,2022-09-19,ETHBUSD,1334.42,1393.51,1280.0,1376.18,1792504.9192,2382616504.085208,1975888
1663459200000,2022-09-18,ETHBUSD,1468.96,1469.94,1325.0,1334.42,1594759.8548,2219996184.647815,1673680
1663372800000,2022-09-17,ETHBUSD,1433.59,1476.35,1409.08,1468.96,830720.622,1200315481.005363,1102679
1663286400000,2022-09-16,ETHBUSD,1472.63,1483.31,1405.3,1433.69,1259112.2691,1825768867.1371648,1718811
1663200000000,2022-09-15,ETHBUSD,1638.21,1655.77,1456.0,1472.61,1749846.2381,2739216032.952677,2544056
1663113600000,2022-09-14,ETHBUSD,1574.2,1647.0,1552.06,1638.26,1232992.8919,1972018822.773305,1601868
1663027200000,2022-09-13,ETHBUSD,1716.58,1766.0,1558.26,1574.43,1557634.5385,2571543644.127736,2017694
1662940800000,2022-09-12,ETHBUSD,1766.55,1784.0,1692.84,1716.57,1090948.7524,1892290068.705689,1610436
1662854400000,2022-09-11,ETHBUSD,1774.82,1789.88,1720.0,1766.56,693420.8416,1222999152.589264,984035
1662768000000,2022-09-10,ETHBUSD,1718.89,1789.96,1706.74,1774.74,770707.9948,1336571403.051879,1082515
1662681600000,2022-09-09,ETHBUSD,1635.59,1747.0,1630.51,1719.03,1358814.9848,2317465056.852658,1625575
1662595200000,2022-09-08,ETHBUSD,1629.87,1664.5,1594.67,1635.66,1203511.7755,1960333669.329582,1556034
1662508800000,2022-09-07,ETHBUSD,1558.9,1657.49,1490.54,1629.91,1280905.1341,1992015451.1207194,1587433
1662422400000,2022-09-06,ETHBUSD,1617.74,1686.96,1553.72,1559.12,1433057.6527,2341479415.314883,1743804
1662336000000,2022-09-05,ETHBUSD,1578.99,1631.4,1557.11,1617.76,846070.779,1339595048.6108701,986244
1662249600000,2022-09-04,ETHBUSD,1557.57,1583.54,1540.61,1578.94,544216.8756,849405933.989591,734740
1662163200000,2022-09-03,ETHBUSD,1575.36,1582.58,1534.22,1557.5,579713.2047,902230385.974501,780319
1662076800000,2022-09-02,ETHBUSD,1585.72,1648.98,1546.44,1575.36,1160439.8845,1856009079.054473,1367020
1661990400000,2022-09-01,ETHBUSD,1554.02,1599.0,1512.71,1585.85,1085675.8235,1688349170.179771,1413698
1661904000000,2022-08-31,ETHBUSD,1524.55,1619.58,1523.97,1554.01,1387560.402,2189610681.408947,1824968
1661817600000,2022-08-30,ETHBUSD,1551.94,1605.85,1474.0,1524.49,1296474.6422,2008656084.9541957,1579249
1661731200000,2022-08-29,ETHBUSD,1426.58,1560.16,1422.0,1551.83,933257.7577,1391411763.697438,1198757
1661644800000,2022-08-28,ETHBUSD,1490.92,1510.98,1423.87,1426.75,652124.7608,965334661.685996,900832
1661558400000,2022-08-27,ETHBUSD,1508.19,1518.84,1447.01,1490.92,1166043.0998,1742496217.32425,1365865
1661472000000,2022-08-26,ETHBUSD,1695.25,1706.51,1486.63,1508.19,2670913.9242,4351756162.29938,2614067
1661385600000,2022-08-25,ETHBUSD,1656.46,1722.0,1654.25,1695.02,311906.5608,529427085.027192,357586
1661299200000,2022-08-24,ETHBUSD,1665.4,1694.0,1605.35,1656.45,385645.4685,636594868.769378,416087
1661212800000,2022-08-23,ETHBUSD,1624.63,1674.94,1563.59,1665.23,417558.1522,678985358.097037,495439
1661126400000,2022-08-22,ETHBUSD,1618.08,1629.0,1530.0,1624.62,462586.9389,729053363.92097,505617
1661040000000,2022-08-21,ETHBUSD,1575.77,1646.96,1562.38,1618.21,350856.8197,564324209.451746,413606
1660953600000,2022-08-20,ETHBUSD,1608.97,1656.8,1523.0,1575.78,375728.6142,603066620.904756,467092
1660867200000,2022-08-19,ETHBUSD,1846.53,1848.09,1603.01,1608.98,591751.2829,1021503184.193912,722323
1660780800000,2022-08-18,ETHBUSD,1834.25,1882.55,1821.5,1846.53,265525.0548,493614630.85019696,383205
1660694400000,2022-08-17,ETHBUSD,1876.82,1958.0,1819.21,1834.24,434545.8302,813172591.676713,579866
1660608000000,2022-08-16,ETHBUSD,1899.46,1915.01,1852.65,1876.93,313116.725,589566259.353418,427598
1660521600000,2022-08-15,ETHBUSD,1935.96,2012.68,1873.26,1899.6,432085.3693,830317021.853358,559155
1660435200000,2022-08-14,ETHBUSD,1984.37,2031.13,1907.21,1935.95,277153.4437,546334828.619328,373006
1660348800000,2022-08-13,ETHBUSD,1959.22,2022.0,1947.4,1984.36,319963.4627,635879821.832137,413018
1660262400000,2022-08-12,ETHBUSD,1881.01,1965.32,1854.59,1959.22,336374.5513,639067260.944397,422237
1660176000000,2022-08-11,ETHBUSD,1854.0,1942.68,1850.8,1881.01,495029.5291,938360428.521432,614585
1660089600000,2022-08-10,ETHBUSD,1703.29,1886.0,1656.53,1854.01,519816.8261,923955024.114366,665907
1660003200000,2022-08-09,ETHBUSD,1777.2,1791.51,1668.98,1703.31,335581.8819,577960841.195175,443097
1659916800000,2022-08-08,ETHBUSD,1700.49,1818.64,1694.24,1777.38,355095.6766,626720783.108628,449657
1659830400000,2022-08-07,ETHBUSD,1690.88,1730.0,1668.95,1700.1,198118.0518,336112571.252164,271359
1659744000000,2022-08-06,ETHBUSD,1736.96,1750.0,1686.0,1690.87,213601.0413,367080174.58121693,297522
1659657600000,2022-08-05,ETHBUSD,1607.99,1742.92,1605.59,1736.48,476283.6745,800021969.302099,609279
1659571200000,2022-08-04,ETHBUSD,1618.68,1663.07,1577.46,1608.19,360701.9821,583908009.626399,519024
1659484800000,2022-08-03,ETHBUSD,1631.19,1685.0,1590.3,1618.69,375194.0218,616288337.263894,561556
1659398400000,2022-08-02,ETHBUSD,1630.57,1678.86,1559.99,1631.06,513222.1266,828543937.8672221,711194
1659312000000,2022-08-01,ETHBUSD,1679.01,1705.21,1606.75,1630.57,350981.9917,582865919.541643,503054
1659225600000,2022-07-31,ETHBUSD,1697.5,1754.65,1667.36,1679.01,290655.3618,495872337.819501,441254
1659139200000,2022-07-30,ETHBUSD,1722.47,1744.94,1674.0,1697.42,333924.5727,571414877.600609,506835
1659052800000,2022-07-29,ETHBUSD,1724.92,1766.01,1657.11,1722.47,526965.7949,901972273.3618019,791157
1658966400000,2022-07-28,ETHBUSD,1636.61,1784.0,1594.96,1724.76,645226.0265,1077818931.342185,896884
1658880000000,2022-07-27,ETHBUSD,1449.25,1645.0,1421.07,1636.62,648978.011,988224901.812037,801312
1658793600000,2022-07-26,ETHBUSD,1440.94,1454.27,1356.26,1449.28,534915.8493,751277695.3675059,584038
1658707200000,2022-07-25,ETHBUSD,1597.89,1609.6,1435.4,1440.94,617456.7144,937200984.9574951,709562
1658620800000,2022-07-24,ETHBUSD,1548.79,1664.3,1545.91,1597.88,431709.2325,691783353.09154,560534
1658534400000,2022-07-23,ETHBUSD,1535.26,1596.85,1488.1,1548.83,359894.6692,554266671.965154,473556
1658448000000,2022-07-22,ETHBUSD,1575.49,1646.22,1517.02,1535.26,544871.6809,868348408.999364,623550
1658361600000,2022-07-21,ETHBUSD,1521.62,1607.0,1463.92,1575.75,537865.1134,818335053.522309,703029
1658275200000,2022-07-20,ETHBUSD,1542.51,1620.87,1484.97,1521.8,626248.6024,979325447.7143991,830667
1658188800000,2022-07-19,ETHBUSD,1580.51,1630.95,1490.43,1542.57,704592.3017,1089353911.003387,978317
1658102400000,2022-07-18,ETHBUSD,1338.3,1596.0,1335.11,1580.51,675960.2244,992888781.213261,884149
1658016000000,2022-07-17,ETHBUSD,1355.62,1386.31,1318.58,1338.29,421908.5938,571232163.72353,522465
1657929600000,2022-07-16,ETHBUSD,1230.88,1421.14,1191.41,1355.38,496432.3978,639566686.473387,600954
1657843200000,2022-07-15,ETHBUSD,1192.47,1288.0,1179.91,1230.9,514652.1843,629639913.4139609,570746
1657756800000,2022-07-14,ETHBUSD,1113.98,1213.33,1071.18,1192.48,475439.627,536485002.194146,532044
1657670400000,2022-07-13,ETHBUSD,1037.54,1118.47,1005.26,1114.12,607640.0099,643400228.9606409,632197
1657584000000,2022-07-12,ETHBUSD,1095.55,1097.43,1032.24,1037.54,410185.3482,438188135.570966,442881
1657497600000,2022-07-11,ETHBUSD,1167.62,1170.54,1090.0,1095.56,370001.4237,420949349.43757105,388015
1657411200000,2022-07-10,ETHBUSD,1216.49,1219.08,1152.49,1167.58,315586.7732,372160074.99915105,327154
1657324800000,2022-07-09,ETHBUSD,1213.22,1234.0,1203.97,1216.48,221022.3542,269078921.162875,268521
1657238400000,2022-07-08,ETHBUSD,1236.76,1275.8,1192.27,1213.43,532824.6911,656058194.420352,571438
1657152000000,2022-07-07,ETHBUSD,1185.2,1253.58,1162.23,1236.75,452321.2447,545356083.986081,442624
1657065600000,2022-07-06,ETHBUSD,1131.34,1203.48,1110.5,1185.21,529338.558,604829096.09813,537909
1656979200000,2022-07-05,ETHBUSD,1149.72,1172.9,1076.09,1131.35,517767.5725,584240183.286202,531087
1656892800000,2022-07-04,ETHBUSD,1072.95,1159.93,1043.98,1149.85,413314.7883,454331954.554136,426313
1656806400000,2022-07-03,ETHBUSD,1065.5,1086.0,1039.38,1072.72,247445.648,263041351.809897,284528
1656720000000,2022-07-02,ETHBUSD,1058.46,1077.5,1026.87,1065.5,259467.3931,272867096.561999,299632
1656633600000,2022-07-01,ETHBUSD,1069.72,1114.87,1032.16,1058.43,524194.2455,558948488.4557929,609353
1656547200000,2022-06-30,ETHBUSD,1098.9,1105.3,996.13,1069.77,490377.6138,510178492.28858495,603455
1656460800000,2022-06-29,ETHBUSD,1142.58,1155.59,1085.96,1098.89,409744.118,458327732.124733,528149
1656374400000,2022-06-28,ETHBUSD,1191.24,1236.8,1135.0,1142.73,361075.1755,429545263.090301,452326
1656288000000,2022-06-27,ETHBUSD,1197.14,1240.0,1172.31,1191.24,343933.7097,414629161.650081,409315
1656201600000,2022-06-26,ETHBUSD,1241.36,1279.92,1193.68,1197.18,258477.1577,319458932.75975,402145
1656115200000,2022-06-25,ETHBUSD,1223.84,1255.0,1178.31,1241.47,278261.1266,338010435.886979,404526
1656028800000,2022-06-24,ETHBUSD,1143.64,1244.82,1131.0,1223.83,411749.8719,488646605.26659507,610934
1655942400000,2022-06-23,ETHBUSD,1049.02,1153.23,1043.76,1143.63,407380.5141,450264898.635,565192
1655856000000,2022-06-22,ETHBUSD,1124.75,1126.25,1040.0,1048.96,418107.9702,453614838.991466,620598
1655769600000,2022-06-21,ETHBUSD,1126.72,1192.44,1108.12,1124.74,422832.903,485254536.525826,662357
1655683200000,2022-06-20,ETHBUSD,1126.96,1168.6,1051.58,1126.62,527965.861,585451456.511349,815091
1655596800000,2022-06-19,ETHBUSD,993.44,1156.89,935.01,1126.96,603630.9052,624281006.736364,887830
1655510400000,2022-06-18,ETHBUSD,1085.5,1096.58,880.34,993.57,713441.95428,702128739.4646415,1036790
1655424000000,2022-06-17,ETHBUSD,1067.13,1116.57,1050.0,1085.49,451138.7291,490521240.39880097,675422
1655337600000,2022-06-16,ETHBUSD,1236.01,1256.27,1050.65,1067.07,525204.284,600189264.840515,754148
1655251200000,2022-06-15,ETHBUSD,1207.65,1247.85,1012.54,1236.0,1099275.88407,1227442149.206022,1577437
1655164800000,2022-06-14,ETHBUSD,1207.6,1265.85,1074.29,1207.85,924494.37426,1094940298.508136,1155662
1655078400000,2022-06-13,ETHBUSD,1433.11,1453.35,1162.98,1207.32,1299547.80392,1659400013.331065,1531871
1654992000000,2022-06-12,ETHBUSD,1531.23,1544.89,1422.7,1433.4,613729.1948,905802809.686608,724799
1654905600000,2022-06-11,ETHBUSD,1661.21,1683.06,1500.0,1531.22,557096.30261,874069863.6325969,654561
1654819200000,2022-06-10,ETHBUSD,1787.36,1803.04,1654.0,1661.2,404129.0067,698033639.7205191,543878
1654732800000,2022-06-09,ETHBUSD,1790.36,1835.0,1775.86,1787.29,218313.7289,392490621.805576,302104
1654646400000,2022-06-08,ETHBUSD,1812.37,1838.42,1764.32,1790.36,304686.5044,549146351.702586,444561
1654560000000,2022-06-07,ETHBUSD,1858.24,1873.72,1724.08,1812.4,439508.1655,783915919.014,588489
1654473600000,2022-06-06,ETHBUSD,1804.72,1918.73,1797.3,1858.25,339276.591,637624201.521718,442839
1654387200000,2022-06-05,ETHBUSD,1802.97,1828.72,1771.82,1804.52,126730.343,228187850.556559,192745
1654300800000,2022-06-04,ETHBUSD,1773.16,1814.32,1746.65,1802.97,121626.4881,215579760.238462,182409
1654214400000,2022-06-03,ETHBUSD,1832.65,1842.28,1736.0,1773.16,291957.1537,519019375.05852497,400623
1654128000000,2022-06-02,ETHBUSD,1816.19,1851.45,1780.76,1832.64,322522.0572,586090546.320792,409848
1654041600000,2022-06-01,ETHBUSD,1940.57,1971.09,1762.0,1816.28,379589.5344,713105443.4551071,510475
1653955200000,2022-05-31,ETHBUSD,1997.34,2015.03,1922.12,1940.56,274443.9097,539116347.71007,416709
1653868800000,2022-05-30,ETHBUSD,1811.74,2011.24,1801.49,1997.3,305677.9698,583253052.9928751,433379
1653782400000,2022-05-29,ETHBUSD,1790.42,1825.19,1759.21,1811.74,133128.2309,238994329.046239,194156
1653696000000,2022-05-28,ETHBUSD,1725.26,1807.04,1720.14,1790.41,172298.4429,304955420.198855,255415
1653609600000,2022-05-27,ETHBUSD,1789.94,1820.18,1701.95,1725.26,455509.1802,802566754.145204,592560
1653523200000,2022-05-26,ETHBUSD,1940.73,1963.8,1733.0,1790.24,413893.1155,762858687.190061,555723
1653436800000,2022-05-25,ETHBUSD,1977.62,2019.37,1932.39,1940.7,208861.6049,411145703.45403695,293024
1653350400000,2022-05-24,ETHBUSD,1971.35,1991.43,1911.0,1977.63,151705.3086,297455838.555371,259830
1653264000000,2022-05-23,ETHBUSD,2040.9,2086.8,1955.16,1971.36,262963.2168,535736483.448217,382278
1653177600000,2022-05-22,ETHBUSD,1972.39,2054.03,1963.74,2040.85,158667.2053,318967641.792012,232175
