Unix,Date,Symbol,Open,High,Low,Close,Volume TOMO,Volume,tradecount
1674950400000,2023-01-29,TOMOUSDT,0.3876,0.4062,0.3826,0.3968,3565938.6,1419262.13598,10810
1674864000000,2023-01-28,TOMOUSDT,0.3923,0.3962,0.378,0.3875,1940736.5,751213.11752,7546
1674777600000,2023-01-27,TOMOUSDT,0.3744,0.3928,0.3606,0.3928,2186009.9,823885.7651,8429
1674691200000,2023-01-26,TOMOUSDT,0.3679,0.3771,0.3595,0.3737,2402616.1,887884.28697,10276
1674604800000,2023-01-25,TOMOUSDT,0.3483,0.3801,0.3437,0.3667,3562191.5,1278220.3458,14210
1674518400000,2023-01-24,TOMOUSDT,0.3591,0.4378,0.3371,0.348,14384176.1,5695815.81869,39912
1674432000000,2023-01-23,TOMOUSDT,0.3526,0.3685,0.3505,0.359,3096349.1,1117079.20178,10896
1674345600000,2023-01-22,TOMOUSDT,0.3367,0.3606,0.3339,0.3521,2343211.5,822397.31788,10350
1674259200000,2023-01-21,TOMOUSDT,0.3403,0.3538,0.3348,0.3378,2934299.3,1012632.03541,12053
1674172800000,2023-01-20,TOMOUSDT,0.3024,0.3464,0.2952,0.34,2310494.6,725290.97917,8434
1674086400000,2023-01-19,TOMOUSDT,0.3072,0.3121,0.2965,0.3021,2393728.2,726289.56523,6630
1674000000000,2023-01-18,TOMOUSDT,0.3317,0.3417,0.3057,0.3072,1840232.5,597618.36707,9541
1673913600000,2023-01-17,TOMOUSDT,0.336,0.3424,0.3256,0.3316,1690080,567282.89886,8624
1673827200000,2023-01-16,TOMOUSDT,0.3403,0.3483,0.3242,0.3362,1923429.1,647152.4464,9014
1673740800000,2023-01-15,TOMOUSDT,0.3372,0.3419,0.3224,0.3396,2854867.3,951701.2732,16412
1673654400000,2023-01-14,TOMOUSDT,0.323,0.348,0.3143,0.3368,3679738.2,1228384.73361,16823
1673568000000,2023-01-13,TOMOUSDT,0.3067,0.3232,0.3031,0.323,2273700.6,706190.11176,11085
1673481600000,2023-01-12,TOMOUSDT,0.296,0.3092,0.2932,0.3067,1713051.9,517628.64862,7454
1673395200000,2023-01-11,TOMOUSDT,0.2963,0.2969,0.2786,0.2955,864233.5,248043.49565,2768
1673308800000,2023-01-10,TOMOUSDT,0.291,0.2987,0.285,0.2966,684063.5,199281.804,3128
1673222400000,2023-01-09,TOMOUSDT,0.2874,0.301,0.2866,0.2908,959827.5,282547.95786,3929
1673136000000,2023-01-08,TOMOUSDT,0.2767,0.2883,0.2737,0.2876,833816.4,233220.40764,2499
1673049600000,2023-01-07,TOMOUSDT,0.2765,0.2816,0.274,0.2766,647477.4,180355.29104,1781
1672963200000,2023-01-06,TOMOUSDT,0.2701,0.2765,0.2629,0.2765,974141.2,261593.10009,2750
1672876800000,2023-01-05,TOMOUSDT,0.2758,0.2794,0.2684,0.2703,962426.7,263341.5648,2590
1672790400000,2023-01-04,TOMOUSDT,0.2719,0.28,0.2719,0.2758,1106360.3,304900.45123,3184
1672704000000,2023-01-03,TOMOUSDT,0.2698,0.2746,0.2674,0.2719,1467126.7,397847.80725,3487
1672617600000,2023-01-02,TOMOUSDT,0.2609,0.2718,0.2576,0.2698,1352157.1,360154.74173,3044
1672531200000,2023-01-01,TOMOUSDT,0.2554,0.2613,0.2543,0.2608,519721.3,134090.0139,1420
1672444800000,2022-12-31,TOMOUSDT,0.2559,0.258,0.2544,0.2553,543681.2,139293.46357,1440
1672358400000,2022-12-30,TOMOUSDT,0.2593,0.2598,0.2511,0.2558,563546.9,143653.08774,2125
1672272000000,2022-12-29,TOMOUSDT,0.2618,0.2746,0.2544,0.2598,5688472.7,1487215.02132,7763
1672185600000,2022-12-28,TOMOUSDT,0.27,0.2716,0.26,0.2615,629417.8,166845.50654,2245
1672099200000,2022-12-27,TOMOUSDT,0.2706,0.2734,0.2647,0.2703,688166.7,185446.24025,2052
1672012800000,2022-12-26,TOMOUSDT,0.2703,0.2718,0.2685,0.2707,593923.2,160572.9088,1654
1671926400000,2022-12-25,TOMOUSDT,0.2725,0.2726,0.266,0.2703,649974.9,175071.99806,2236
1671840000000,2022-12-24,TOMOUSDT,0.2722,0.2745,0.2717,0.2724,594183.9,161989.50354,1891
1671753600000,2022-12-23,TOMOUSDT,0.2724,0.274,0.2697,0.2722,481888.8,131006.39481,1809
1671667200000,2022-12-22,TOMOUSDT,0.2675,0.2733,0.2652,0.2723,1224414.7,330296.38753,3075
1671580800000,2022-12-21,TOMOUSDT,0.268,0.2686,0.2614,0.268,437463.4,116283.31376,1799
1671494400000,2022-12-20,TOMOUSDT,0.2591,0.2697,0.2569,0.2679,818892.7,217862.54718,2528
1671408000000,2022-12-19,TOMOUSDT,0.2742,0.2776,0.2515,0.2588,954705.9,256024.32348,3403
1671321600000,2022-12-18,TOMOUSDT,0.2794,0.2796,0.2724,0.2734,546540,150660.64303,1935
1671235200000,2022-12-17,TOMOUSDT,0.2694,0.2811,0.264,0.2798,712835,194331.28007,2694
1671148800000,2022-12-16,TOMOUSDT,0.301,0.3078,0.2642,0.2696,2822012.9,822826.35645,8966
1671062400000,2022-12-15,TOMOUSDT,0.3032,0.3096,0.2951,0.3009,643006.7,195282.01496,3164
1670976000000,2022-12-14,TOMOUSDT,0.3107,0.3112,0.2955,0.3029,964672.9,295701.5664,3525
1670889600000,2022-12-13,TOMOUSDT,0.3024,0.3125,0.2848,0.3105,2703217,814641.98392,6949
1670803200000,2022-12-12,TOMOUSDT,0.3035,0.3035,0.2908,0.3022,1184339.9,351690.58233,3611
1670716800000,2022-12-11,TOMOUSDT,0.3125,0.3172,0.3022,0.3035,953533.1,296420.56293,3074
1670630400000,2022-12-10,TOMOUSDT,0.3154,0.32,0.3119,0.3129,2021322,637831.90457,4389
1670544000000,2022-12-09,TOMOUSDT,0.3172,0.3279,0.312,0.3154,1406677.8,448978.72675,3633
1670457600000,2022-12-08,TOMOUSDT,0.3118,0.3177,0.3057,0.317,863579.5,269123.02248,3975
1670371200000,2022-12-07,TOMOUSDT,0.3277,0.33,0.3008,0.3108,1836281.5,576384.75389,5852
1670284800000,2022-12-06,TOMOUSDT,0.3281,0.3302,0.3242,0.327,848654.1,277319.68025,4019
1670198400000,2022-12-05,TOMOUSDT,0.3314,0.3368,0.3076,0.3283,1651174.6,543445.6893,5355
1670112000000,2022-12-04,TOMOUSDT,0.332,0.3397,0.3262,0.3314,1516027.3,503979.26752,5094
1670025600000,2022-12-03,TOMOUSDT,0.3372,0.3455,0.3276,0.3314,2071288.2,698644.20155,5769
1669939200000,2022-12-02,TOMOUSDT,0.3304,0.3414,0.3258,0.3366,1340425.4,446322.33445,4439
1669852800000,2022-12-01,TOMOUSDT,0.3336,0.3385,0.3248,0.3301,1956044.6,648057.22988,6210
1669766400000,2022-11-30,TOMOUSDT,0.3157,0.3398,0.3157,0.3335,4617775.7,1529297.78192,14359
1669680000000,2022-11-29,TOMOUSDT,0.3185,0.3229,0.3125,0.3152,1500366.1,477177.98852,4637
1669593600000,2022-11-28,TOMOUSDT,0.3097,0.3203,0.2978,0.3189,1896548.6,590151.54499,6049
1669507200000,2022-11-27,TOMOUSDT,0.3146,0.3242,0.306,0.3099,1457017.9,459720.2757,5073
1669420800000,2022-11-26,TOMOUSDT,0.3088,0.3175,0.3079,0.3155,524625.6,164426.64159,2341
1669334400000,2022-11-25,TOMOUSDT,0.31,0.3141,0.2974,0.3088,682604.1,208662.24764,3507
1669248000000,2022-11-24,TOMOUSDT,0.3169,0.3197,0.3014,0.31,1067278.4,332718.20181,4942
1669161600000,2022-11-23,TOMOUSDT,0.3051,0.3177,0.3016,0.3169,992490.7,307106.48025,4924
1669075200000,2022-11-22,TOMOUSDT,0.2942,0.3054,0.2788,0.3051,1057058.5,305658.49406,5084
1668988800000,2022-11-21,TOMOUSDT,0.2859,0.2971,0.2759,0.2934,1146405.5,330827.4293,5822
1668902400000,2022-11-20,TOMOUSDT,0.3021,0.311,0.2845,0.2861,1229015.2,368537.69478,4964
1668816000000,2022-11-19,TOMOUSDT,0.301,0.3096,0.294,0.3021,617639.6,186539.09354,2462
1668729600000,2022-11-18,TOMOUSDT,0.2996,0.3059,0.2955,0.302,480836.6,144755.76539,1940
1668643200000,2022-11-17,TOMOUSDT,0.2956,0.306,0.2956,0.2998,862449.8,259403.31286,2799
1668556800000,2022-11-16,TOMOUSDT,0.301,0.3116,0.2918,0.2956,1171649,354489.56317,3625
1668470400000,2022-11-15,TOMOUSDT,0.3063,0.35,0.2964,0.301,5744883.8,1843113.69536,14923
1668384000000,2022-11-14,TOMOUSDT,0.2872,0.3077,0.2643,0.3066,2441692.2,706852.8946,8189
1668297600000,2022-11-13,TOMOUSDT,0.2837,0.2979,0.278,0.2875,2263084.7,656272.80534,8503
1668211200000,2022-11-12,TOMOUSDT,0.3023,0.3043,0.2806,0.2834,968754.2,279871.93547,5141
1668124800000,2022-11-11,TOMOUSDT,0.3146,0.3178,0.2743,0.3018,2841148.1,832091.79203,8241
1668038400000,2022-11-10,TOMOUSDT,0.267,0.3223,0.2636,0.315,2937646.7,877955.66775,9344
1667952000000,2022-11-09,TOMOUSDT,0.3575,0.3609,0.2576,0.2681,4403042.2,1373648.562182,13706
1667865600000,2022-11-08,TOMOUSDT,0.4482,0.4586,0.3136,0.3576,6572698.3,2539502.51153,20432
1667779200000,2022-11-07,TOMOUSDT,0.4441,0.4625,0.4373,0.4483,806180.8,363058.29335,4103
1667692800000,2022-11-06,TOMOUSDT,0.4725,0.4782,0.4434,0.4442,817989.9,381465.28087,3621
1667606400000,2022-11-05,TOMOUSDT,0.4765,0.4866,0.4613,0.4725,1078735.7,514706.21438,3585
1667520000000,2022-11-04,TOMOUSDT,0.4531,0.4788,0.4491,0.4757,1290440.8,597115.3347,4339
1667433600000,2022-11-03,TOMOUSDT,0.4114,0.4608,0.4111,0.4531,2626360,1164969.98841,9031
1667347200000,2022-11-02,TOMOUSDT,0.4257,0.4287,0.4037,0.4123,680531,283566.28319,3365
1667260800000,2022-11-01,TOMOUSDT,0.434,0.4411,0.4241,0.4266,535974.2,231892.6746,2253
1667174400000,2022-10-31,TOMOUSDT,0.4366,0.4427,0.4247,0.4348,605098.4,262475.91999,2697
1667088000000,2022-10-30,TOMOUSDT,0.4426,0.4529,0.4294,0.4372,892545.2,394376.16266,3271
1667001600000,2022-10-29,TOMOUSDT,0.4343,0.4526,0.4321,0.4426,1370945.4,604238.15091,4743
1666915200000,2022-10-28,TOMOUSDT,0.4204,0.4382,0.4167,0.4345,401269.5,171726.89599,2142
1666828800000,2022-10-27,TOMOUSDT,0.4232,0.4398,0.4181,0.4199,1267953.2,546118.19989,3817
1666742400000,2022-10-26,TOMOUSDT,0.4163,0.4283,0.4154,0.4225,608544.8,257725.12063,2083
1666656000000,2022-10-25,TOMOUSDT,0.4065,0.424,0.405,0.4152,1403824.7,581255.36043,3322
1666569600000,2022-10-24,TOMOUSDT,0.4125,0.4152,0.3992,0.4055,773074.5,314116.48962,2447
1666483200000,2022-10-23,TOMOUSDT,0.4087,0.415,0.3984,0.4128,908276.2,368896.59108,2461
1666396800000,2022-10-22,TOMOUSDT,0.4091,0.4141,0.4023,0.4086,976426,398947.84142,2441
1666310400000,2022-10-21,TOMOUSDT,0.3977,0.4179,0.3911,0.4096,2177695.2,885337.72548,6110
1666224000000,2022-10-20,TOMOUSDT,0.3928,0.4068,0.3883,0.3979,969351.9,386723.47498,2166
1666137600000,2022-10-19,TOMOUSDT,0.4075,0.4086,0.388,0.3925,768315.9,306900.90529,2367
1666051200000,2022-10-18,TOMOUSDT,0.4116,0.4147,0.399,0.407,1116439.7,455638.98205,3507
1665964800000,2022-10-17,TOMOUSDT,0.4045,0.4132,0.3982,0.4106,1072687.6,436151.99458,2726
1665878400000,2022-10-16,TOMOUSDT,0.3899,0.41,0.3899,0.4033,2364425.7,949126.36252,5651
1665792000000,2022-10-15,TOMOUSDT,0.387,0.3999,0.3819,0.3902,1360815.6,530771.91543,3383
1665705600000,2022-10-14,TOMOUSDT,0.3967,0.408,0.382,0.3872,640420.9,253589.24751,2935
1665619200000,2022-10-13,TOMOUSDT,0.4158,0.4163,0.3737,0.3963,1554254.7,608039.10804,5712
1665532800000,2022-10-12,TOMOUSDT,0.422,0.4255,0.4127,0.4159,694782.1,291962.54401,2271
1665446400000,2022-10-11,TOMOUSDT,0.4294,0.478,0.4117,0.4222,7649535.8,3309075.32333,19875
1665360000000,2022-10-10,TOMOUSDT,0.4455,0.451,0.4281,0.4301,355030.2,156196.10562,1281
1665273600000,2022-10-09,TOMOUSDT,0.4439,0.448,0.4418,0.446,246965.9,109920.51522,1198
1665187200000,2022-10-08,TOMOUSDT,0.4483,0.4501,0.4404,0.4443,372080,166001.14592,1513
1665100800000,2022-10-07,TOMOUSDT,0.4494,0.452,0.441,0.4478,520927.8,232550.63176,1421
1665014400000,2022-10-06,TOMOUSDT,0.4539,0.4679,0.4468,0.4494,411770.1,187582.56419,1468
1664928000000,2022-10-05,TOMOUSDT,0.4587,0.4626,0.4448,0.4539,526763.3,238420.62244,1900
1664841600000,2022-10-04,TOMOUSDT,0.4521,0.4734,0.4485,0.4591,1426934.1,658105.81758,4162
1664755200000,2022-10-03,TOMOUSDT,0.4358,0.4539,0.431,0.4522,482469.5,214406.68665,1777
1664668800000,2022-10-02,TOMOUSDT,0.4507,0.4547,0.4348,0.4365,747432.9,333372.59945,2178
1664582400000,2022-10-01,TOMOUSDT,0.4515,0.4562,0.4508,0.4508,604813.5,274531.07192,1520
1664496000000,2022-09-30,TOMOUSDT,0.4572,0.4634,0.4465,0.4512,2732928.3,1245709.81108,5527
1664409600000,2022-09-29,TOMOUSDT,0.4574,0.4613,0.4427,0.4571,1541524.1,693446.15959,3658
1664323200000,2022-09-28,TOMOUSDT,0.4531,0.4624,0.4391,0.4563,933689.3,419595.37556,2807
1664236800000,2022-09-27,TOMOUSDT,0.4522,0.4734,0.4474,0.4538,2023867.6,939974.09174,4418
1664150400000,2022-09-26,TOMOUSDT,0.4416,0.4556,0.4269,0.4516,1478053.8,651593.343,4265
1664064000000,2022-09-25,TOMOUSDT,0.4417,0.4561,0.4387,0.4424,1145021.5,515110.15506,2748
1663977600000,2022-09-24,TOMOUSDT,0.4487,0.4565,0.4397,0.4417,934201.9,422092.84829,2872
1663891200000,2022-09-23,TOMOUSDT,0.4397,0.4572,0.4265,0.4491,3265678.5,1448674.38021,7941
1663804800000,2022-09-22,TOMOUSDT,0.4185,0.4445,0.4136,0.4393,4144859.8,1790478.31715,6944
1663718400000,2022-09-21,TOMOUSDT,0.4305,0.4483,0.4115,0.4188,2217638.2,952517.81369,5957
1663632000000,2022-09-20,TOMOUSDT,0.4514,0.4537,0.4251,0.4303,3017642.5,1321188.20423,6818
1663545600000,2022-09-19,TOMOUSDT,0.4288,0.456,0.4148,0.4511,3004963.4,1287625.88942,5241
1663459200000,2022-09-18,TOMOUSDT,0.468,0.4692,0.4198,0.4289,1663510.4,750453.5155,3474
1663372800000,2022-09-17,TOMOUSDT,0.4515,0.4697,0.4514,0.4683,829651.1,381898.34352,1797
1663286400000,2022-09-16,TOMOUSDT,0.4648,0.4713,0.4437,0.4513,2759864.9,1266864.94719,6154
1663200000000,2022-09-15,TOMOUSDT,0.4828,0.488,0.4604,0.4647,2652278.4,1258359.63252,5929
1663113600000,2022-09-14,TOMOUSDT,0.4769,0.4875,0.4673,0.4844,2345155.9,1124887.40355,5538
1663027200000,2022-09-13,TOMOUSDT,0.5313,0.5475,0.4764,0.4769,2956858.5,1520757.80808,7484
1662940800000,2022-09-12,TOMOUSDT,0.5248,0.5431,0.509,0.5314,2455618.2,1292925.23293,6714
1662854400000,2022-09-11,TOMOUSDT,0.5253,0.531,0.5116,0.525,1405330.5,735184.14589,3681
1662768000000,2022-09-10,TOMOUSDT,0.5239,0.537,0.5132,0.5259,3882416.3,2034466.31231,7253
1662681600000,2022-09-09,TOMOUSDT,0.482,0.534,0.481,0.524,1686077.5,863184.77019,5046
1662595200000,2022-09-08,TOMOUSDT,0.48,0.485,0.469,0.482,1167516,558203.086,3520
1662508800000,2022-09-07,TOMOUSDT,0.461,0.488,0.451,0.48,1182007.6,555778.0478,4014
1662422400000,2022-09-06,TOMOUSDT,0.491,0.52,0.46,0.46,1493606.6,733709.3093,5214
1662336000000,2022-09-05,TOMOUSDT,0.492,0.495,0.482,0.49,448957.7,219183.6128,1883
1662249600000,2022-09-04,TOMOUSDT,0.481,0.492,0.476,0.492,564196.3,273476.2559,1593
1662163200000,2022-09-03,TOMOUSDT,0.481,0.487,0.476,0.482,904725.5,436056.1804,2301
1662076800000,2022-09-02,TOMOUSDT,0.5,0.509,0.477,0.482,1287189.4,640378.9616,3913
1661990400000,2022-09-01,TOMOUSDT,0.508,0.513,0.478,0.5,1495727.8,740971.0514,4600
1661904000000,2022-08-31,TOMOUSDT,0.495,0.529,0.494,0.508,1606678.5,830346.4881,6181
1661817600000,2022-08-30,TOMOUSDT,0.502,0.511,0.481,0.495,1313921.5,654473.0136,5116
1661731200000,2022-08-29,TOMOUSDT,0.47,0.505,0.464,0.501,1244042.8,600108.9048,4464
1661644800000,2022-08-28,TOMOUSDT,0.493,0.511,0.466,0.468,2212404.5,1098102.5024,5195
1661558400000,2022-08-27,TOMOUSDT,0.493,0.499,0.48,0.494,1212267.4,596465.2388,3340
1661472000000,2022-08-26,TOMOUSDT,0.543,0.556,0.486,0.492,2990675.6,1566024.3569,8320
1661385600000,2022-08-25,TOMOUSDT,0.529,0.558,0.529,0.543,2852297,1549413.6392,7452
1661299200000,2022-08-24,TOMOUSDT,0.526,0.543,0.512,0.529,1685549.9,894143.8354,6103
1661212800000,2022-08-23,TOMOUSDT,0.518,0.561,0.504,0.526,1727756.7,903724.7809,5886
1661126400000,2022-08-22,TOMOUSDT,0.516,0.52,0.49,0.517,1811787.8,914388.601,5919
1661040000000,2022-08-21,TOMOUSDT,0.493,0.531,0.488,0.517,2644868.1,1339991.4556,6822
1660953600000,2022-08-20,TOMOUSDT,0.502,0.595,0.476,0.493,4843788.8,2475067.7214,13754
1660867200000,2022-08-19,TOMOUSDT,0.546,0.553,0.485,0.5,3431393,1755263.5277,10177
1660780800000,2022-08-18,TOMOUSDT,0.585,0.609,0.536,0.546,2529295.8,1489681.9591,8202
1660694400000,2022-08-17,TOMOUSDT,0.625,0.644,0.575,0.584,1978707,1191593.9574,7959
1660608000000,2022-08-16,TOMOUSDT,0.615,0.633,0.607,0.626,983772.4,612682.5184,4361
1660521600000,2022-08-15,TOMOUSDT,0.621,0.644,0.605,0.615,3824566.9,2393879.6145,12225
1660435200000,2022-08-14,TOMOUSDT,0.661,0.686,0.615,0.621,2296833.5,1497231.1735,9152
1660348800000,2022-08-13,TOMOUSDT,0.664,0.676,0.653,0.662,1999690.4,1332501.0153,6705
1660262400000,2022-08-12,TOMOUSDT,0.656,0.673,0.635,0.664,3757274.4,2463841.116,11589
1660176000000,2022-08-11,TOMOUSDT,0.643,0.98,0.64,0.656,34910004.9,26915759.709,94981
1660089600000,2022-08-10,TOMOUSDT,0.615,0.647,0.594,0.644,1354889.8,848852.1628,4735
1660003200000,2022-08-09,TOMOUSDT,0.649,0.654,0.612,0.615,1520665.8,961918.9135,5725
1659916800000,2022-08-08,TOMOUSDT,0.66,0.684,0.641,0.649,1475575.2,983294.5211,5298
1659830400000,2022-08-07,TOMOUSDT,0.658,0.672,0.646,0.659,1088604.3,723669.2948,3696
1659744000000,2022-08-06,TOMOUSDT,0.674,0.689,0.654,0.658,2200719.9,1473954.5534,5781
1659657600000,2022-08-05,TOMOUSDT,0.619,0.688,0.616,0.673,5527561.6,3620706.4604,15539
1659571200000,2022-08-04,TOMOUSDT,0.638,0.655,0.606,0.618,2844653.5,1789918.3921,9255
1659484800000,2022-08-03,TOMOUSDT,0.571,0.72,0.555,0.639,12402921.7,8143158.2266,36249
1659398400000,2022-08-02,TOMOUSDT,0.597,0.603,0.558,0.571,2158890.5,1241110.902,7152
1659312000000,2022-08-01,TOMOUSDT,0.584,0.62,0.578,0.598,3423074.8,2056735.1463,9163
1659225600000,2022-07-31,TOMOUSDT,0.583,0.624,0.578,0.585,3176859.8,1919349.9242,10777
1659139200000,2022-07-30,TOMOUSDT,0.577,0.637,0.571,0.582,5986612.3,3611394.4897,13732
1659052800000,2022-07-29,TOMOUSDT,0.559,0.614,0.554,0.577,5774046.6,3372899.5844,13081
1658966400000,2022-07-28,TOMOUSDT,0.534,0.578,0.52,0.559,2793191.3,1547557.1602,7075
1658880000000,2022-07-27,TOMOUSDT,0.51,0.535,0.497,0.534,1306281.2,671010.0518,4997
1658793600000,2022-07-26,TOMOUSDT,0.523,0.524,0.49,0.508,1173374.1,592496.7416,5043
1658707200000,2022-07-25,TOMOUSDT,0.567,0.571,0.522,0.523,1243411.6,675684.5774,4867
1658620800000,2022-07-24,TOMOUSDT,0.578,0.593,0.566,0.567,860554.6,499112.9938,3645
1658534400000,2022-07-23,TOMOUSDT,0.58,0.616,0.566,0.577,1170649.5,689822.0567,5318
1658448000000,2022-07-22,TOMOUSDT,0.591,0.61,0.568,0.579,1832264.3,1086708.151,7015
1658361600000,2022-07-21,TOMOUSDT,0.583,0.596,0.558,0.591,1750181.1,1003629.9826,5914
1658275200000,2022-07-20,TOMOUSDT,0.619,0.648,0.577,0.583,2862285.2,1767226.9114,8960
1658188800000,2022-07-19,TOMOUSDT,0.598,0.63,0.584,0.617,4242148.5,2557958.0738,9769
1658102400000,2022-07-18,TOMOUSDT,0.589,0.606,0.551,0.598,6846142.7,3892330.7328,12550
1658016000000,2022-07-17,TOMOUSDT,0.502,0.625,0.501,0.588,12830329.4,7162291.8324,25998
1657929600000,2022-07-16,TOMOUSDT,0.483,0.503,0.47,0.502,2796670.3,1370528.1849,6066
1657843200000,2022-07-15,TOMOUSDT,0.477,0.497,0.471,0.482,1479974.1,716107.7465,4179
1657756800000,2022-07-14,TOMOUSDT,0.47,0.485,0.455,0.477,2117655.9,991501.6506,5800
1657670400000,2022-07-13,TOMOUSDT,0.477,0.482,0.437,0.47,2065854.6,954618.3573,5957
1657584000000,2022-07-12,TOMOUSDT,0.507,0.523,0.476,0.477,2265670.2,1151870.7411,6670
1657497600000,2022-07-11,TOMOUSDT,0.52,0.532,0.506,0.507,1075710.5,554899.9136,3785
1657411200000,2022-07-10,TOMOUSDT,0.534,0.56,0.518,0.52,1770042.7,953431.1382,4865
1657324800000,2022-07-09,TOMOUSDT,0.516,0.543,0.516,0.534,1084211.5,576609.6691,2816
1657238400000,2022-07-08,TOMOUSDT,0.515,0.533,0.502,0.516,1496909.4,775806.8884,3797
1657152000000,2022-07-07,TOMOUSDT,0.497,0.521,0.495,0.516,1726191.7,875673.2259,4327
1657065600000,2022-07-06,TOMOUSDT,0.48,0.507,0.477,0.498,3484093.7,1718869.1855,8346
1656979200000,2022-07-05,TOMOUSDT,0.474,0.503,0.465,0.48,3729955,1810647.0604,8622
1656892800000,2022-07-04,TOMOUSDT,0.455,0.475,0.443,0.473,1180547.3,541735.2237,2896
1656806400000,2022-07-03,TOMOUSDT,0.449,0.458,0.436,0.455,1227630,548351.7109,2691
1656720000000,2022-07-02,TOMOUSDT,0.438,0.453,0.431,0.449,982280.1,434351.7391,2527
1656633600000,2022-07-01,TOMOUSDT,0.447,0.459,0.427,0.439,2370182.5,1045624.3411,6777
1656547200000,2022-06-30,TOMOUSDT,0.469,0.472,0.423,0.446,1897714,832556.9172,6331
1656460800000,2022-06-29,TOMOUSDT,0.477,0.486,0.46,0.47,1683085.6,797546.1646,6148
1656374400000,2022-06-28,TOMOUSDT,0.511,0.518,0.473,0.476,1865452.5,931101.0021,6767
1656288000000,2022-06-27,TOMOUSDT,0.495,0.524,0.493,0.511,1662280.1,846537.2839,5629
1656201600000,2022-06-26,TOMOUSDT,0.53,0.545,0.493,0.495,3148287.3,1650004.157,9626
1656115200000,2022-06-25,TOMOUSDT,0.509,0.534,0.499,0.53,2936687.6,1520687.2001,7420
1656028800000,2022-06-24,TOMOUSDT,0.491,0.518,0.487,0.507,1888970.2,946997.649,4620
1655942400000,2022-06-23,TOMOUSDT,0.456,0.5,0.454,0.491,2070784.9,1001223.4371,5245
1655856000000,2022-06-22,TOMOUSDT,0.474,0.478,0.447,0.454,1871285.1,862983.6641,6587
1655769600000,2022-06-21,TOMOUSDT,0.467,0.5,0.456,0.473,2815791,1349610.3744,7820
1655683200000,2022-06-20,TOMOUSDT,0.446,0.468,0.421,0.465,2817460.6,1267247.4752,7867
1655596800000,2022-06-19,TOMOUSDT,0.438,0.45,0.406,0.445,4900368.8,2098539.4039,10103
1655510400000,2022-06-18,TOMOUSDT,0.415,0.463,0.396,0.438,13391458.8,5802515.0106,31925
1655424000000,2022-06-17,TOMOUSDT,0.404,0.43,0.396,0.415,1793155.2,743818.4773,5630
1655337600000,2022-06-16,TOMOUSDT,0.459,0.472,0.394,0.403,2306603,979145.0113,8059
1655251200000,2022-06-15,TOMOUSDT,0.433,0.46,0.392,0.459,3378923,1408113.7274,9560
1655164800000,2022-06-14,TOMOUSDT,0.436,0.467,0.407,0.433,3284736,1445174.2654,8439
1655078400000,2022-06-13,TOMOUSDT,0.485,0.489,0.397,0.436,6533759.61,2813439.469684,14172
1654992000000,2022-06-12,TOMOUSDT,0.514,0.532,0.471,0.484,3624971.1,1824766.9207,8729
1654905600000,2022-06-11,TOMOUSDT,0.594,0.625,0.51,0.513,3653282.2,2062632.6642,11496
1654819200000,2022-06-10,TOMOUSDT,0.642,0.653,0.577,0.593,3449729.8,2105522.3362,11806
1654732800000,2022-06-09,TOMOUSDT,0.608,0.694,0.601,0.644,5859648.2,3827533.5979,15320
1654646400000,2022-06-08,TOMOUSDT,0.62,0.68,0.594,0.607,9278348.8,5920033.9198,28258
1654560000000,2022-06-07,TOMOUSDT,0.593,0.65,0.541,0.618,3753852.9,2217820.373,11902
1654473600000,2022-06-06,TOMOUSDT,0.567,0.622,0.565,0.593,1849550,1106202.3639,7764
1654387200000,2022-06-05,TOMOUSDT,0.569,0.576,0.555,0.566,882807.5,499186.6781,3840
1654300800000,2022-06-04,TOMOUSDT,0.562,0.577,0.541,0.568,1568234.4,883099.8324,7339
1654214400000,2022-06-03,TOMOUSDT,0.613,0.63,0.556,0.561,2035411.1,1181817.3084,8329
1654128000000,2022-06-02,TOMOUSDT,0.602,0.619,0.588,0.614,2550560.7,1545349.3356,9176
1654041600000,2022-06-01,TOMOUSDT,0.643,0.728,0.595,0.602,5981323,3927843.0776,22018
1653955200000,2022-05-31,TOMOUSDT,0.661,0.7,0.62,0.643,5730001.8,3737392.642,19445
1653868800000,2022-05-30,TOMOUSDT,0.54,0.679,0.534,0.662,8440795.7,5194765.8408,24016
1653782400000,2022-05-29,TOMOUSDT,0.525,0.545,0.503,0.54,3541570.5,1867271.3087,7861
1653696000000,2022-05-28,TOMOUSDT,0.508,0.534,0.493,0.525,4608754.1,2376245.3347,11288
1653609600000,2022-05-27,TOMOUSDT,0.64,0.652,0.498,0.507,11515821.2,6387973.2563,26976
1653523200000,2022-05-26,TOMOUSDT,0.573,0.721,0.562,0.64,29144569,18523630.3649,75744
1653436800000,2022-05-25,TOMOUSDT,0.588,0.589,0.557,0.574,1844731,1051355.5357,6621
1653350400000,2022-05-24,TOMOUSDT,0.551,0.596,0.526,0.589,2313710.9,1295301.3083,10980
1653264000000,2022-05-23,TOMOUSDT,0.585,0.616,0.54,0.55,2002895.3,1180132.893,8641
1653177600000,2022-05-22,TOMOUSDT,0.568,0.593,0.555,0.585,1659335.3,955142.1147,7262
1653091200000,2022-05-21,TOMOUSDT,0.549,0.574,0.541,0.567,1421042.5,793392.4431,6918
