https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume BNB,Volume BUSD,tradecount
1675123200000,2023-01-31,BNBBUSD,307.1,314.2,305.3,312.1,229989.865,71546831.522,120727
1675036800000,2023-01-30,BNBBUSD,317.3,320.8,302.3,307.2,353472.166,109390604.1722,174800
1674950400000,2023-01-29,BNBBUSD,306.2,320.5,305.0,317.2,356245.93,112026809.144,161105
1674864000000,2023-01-28,BNBBUSD,308.0,313.6,303.7,306.2,168916.178,51974726.3594,102722
1674777600000,2023-01-27,BNBBUSD,304.8,310.5,299.0,308.0,200524.516,61150098.9174,125764
1674691200000,2023-01-26,BNBBUSD,306.9,309.5,301.6,304.8,244522.453,74842979.8696,142295
1674604800000,2023-01-25,BNBBUSD,300.3,313.8,293.5,306.8,358298.921,108324018.0502,189200
1674518400000,2023-01-24,BNBBUSD,305.3,323.5,299.3,300.4,550103.423,172426525.0128,253975
1674432000000,2023-01-23,BNBBUSD,303.2,307.8,301.0,305.3,240018.708,73160143.6184,130868
1674345600000,2023-01-22,BNBBUSD,299.1,311.5,298.6,303.2,325069.71,98805895.1367,157530
1674259200000,2023-01-21,BNBBUSD,305.1,310.0,298.6,299.2,437663.931,132961508.3608,196694
1674172800000,2023-01-20,BNBBUSD,294.6,305.3,286.6,305.1,419450.841,123472868.3767,172229
1674086400000,2023-01-19,BNBBUSD,286.7,295.5,286.1,294.6,191079.889,55509726.8328,105208
1674000000000,2023-01-18,BNBBUSD,299.3,305.3,281.2,286.7,464072.953,136442766.587,276795
1673913600000,2023-01-17,BNBBUSD,299.1,305.8,295.0,299.4,216946.265,65332683.0467,132361
1673827200000,2023-01-16,BNBBUSD,302.3,308.1,293.2,299.1,275625.588,82868618.2383,163804
1673740800000,2023-01-15,BNBBUSD,305.1,306.1,292.0,302.2,264290.043,79063108.0301,148219
1673654400000,2023-01-14,BNBBUSD,293.8,314.4,293.2,305.2,665033.922,203189016.3712,329809
1673568000000,2023-01-13,BNBBUSD,287.8,295.7,284.9,293.7,278268.39,80507523.8669,140461
1673481600000,2023-01-12,BNBBUSD,284.9,288.7,278.8,287.8,401137.99,114177883.5112,169455
1673395200000,2023-01-11,BNBBUSD,277.3,286.8,274.0,284.8,222182.98,61969879.4196,100923
1673308800000,2023-01-10,BNBBUSD,272.6,278.9,270.2,277.3,245653.824,67623589.1029,105440
1673222400000,2023-01-09,BNBBUSD,274.8,283.5,271.3,272.6,420635.557,116853779.7194,163898
1673136000000,2023-01-08,BNBBUSD,261.3,276.3,260.2,274.9,276012.083,73660850.3914,93479
1673049600000,2023-01-07,BNBBUSD,259.8,263.8,259.3,261.2,132105.466,34518482.9184,53548
1672963200000,2023-01-06,BNBBUSD,256.6,260.6,254.3,259.9,221590.257,57056423.3194,83498
1672876800000,2023-01-05,BNBBUSD,258.9,259.1,254.9,256.6,155707.077,40021999.0925,62635
1672790400000,2023-01-04,BNBBUSD,246.0,261.0,245.6,258.9,444989.466,113821700.3081,136452
1672704000000,2023-01-03,BNBBUSD,245.3,247.0,244.3,246.0,132750.081,32602351.2986,53631
1672617600000,2023-01-02,BNBBUSD,244.4,247.9,240.7,245.3,189910.216,46631560.6196,70796
1672531200000,2023-01-01,BNBBUSD,246.3,246.6,243.1,244.4,109184.424,26696665.1741,45772
1672444800000,2022-12-31,BNBBUSD,245.8,247.9,244.4,246.2,127460.888,31391085.2474,48315
1672358400000,2022-12-30,BNBBUSD,246.3,246.6,242.7,245.8,166336.96,40665394.0608,58404
1672272000000,2022-12-29,BNBBUSD,244.4,246.8,243.2,246.3,170732.201,41914868.6751,61388
1672185600000,2022-12-28,BNBBUSD,246.7,247.3,241.5,244.4,216557.103,52815392.2684,80534
1672099200000,2022-12-27,BNBBUSD,244.3,248.7,242.2,246.7,209536.709,51294555.2575,80213
1672012800000,2022-12-26,BNBBUSD,243.1,244.9,242.0,244.2,71997.43,17507676.2864,39951
1671926400000,2022-12-25,BNBBUSD,244.6,245.9,241.4,243.0,117043.841,28537645.2139,48873
1671840000000,2022-12-24,BNBBUSD,246.2,246.2,243.4,244.6,102450.963,25080895.1203,41863
1671753600000,2022-12-23,BNBBUSD,245.9,248.7,244.0,246.2,170485.018,41962891.8979,67696
1671667200000,2022-12-22,BNBBUSD,246.1,248.3,240.2,245.9,285419.401,69762208.4915,92476
1671580800000,2022-12-21,BNBBUSD,251.4,251.6,245.3,246.2,223682.039,55555463.1072,82115
1671494400000,2022-12-20,BNBBUSD,240.4,253.6,239.3,251.4,387593.958,96302804.496,130144
1671408000000,2022-12-19,BNBBUSD,251.2,253.4,237.0,240.4,468515.778,115517490.7809,167954
1671321600000,2022-12-18,BNBBUSD,242.2,254.0,239.6,251.3,642170.097,159074621.6472,215684
1671235200000,2022-12-17,BNBBUSD,231.2,245.0,220.0,242.2,930902.969,217133732.6166,279486
1671148800000,2022-12-16,BNBBUSD,258.9,264.7,224.8,231.1,825198.78,202143224.1525,302138
1671062400000,2022-12-15,BNBBUSD,267.7,268.1,256.5,258.9,316279.312,83178731.8645,127456
1670976000000,2022-12-14,BNBBUSD,272.1,278.5,265.6,267.7,472419.398,128542792.3376,192961
1670889600000,2022-12-13,BNBBUSD,276.2,282.0,255.7,272.0,1078548.23,290049384.9627,403592
1670803200000,2022-12-12,BNBBUSD,284.4,285.7,271.8,276.1,377759.076,104848002.7081,178292
1670716800000,2022-12-11,BNBBUSD,288.2,291.3,283.4,284.5,105579.626,30469035.1999,64728
1670630400000,2022-12-10,BNBBUSD,286.0,289.9,285.5,288.2,79258.34,22784727.2508,55522
1670544000000,2022-12-09,BNBBUSD,290.5,292.2,284.6,286.0,147193.286,42543671.4026,79344
1670457600000,2022-12-08,BNBBUSD,284.1,292.0,282.5,290.5,160509.607,46091256.2951,85821
1670371200000,2022-12-07,BNBBUSD,290.1,291.0,281.2,284.0,189535.974,53986620.4525,99367
1670284800000,2022-12-06,BNBBUSD,288.5,290.7,286.6,290.2,145032.255,41883941.6928,76002
1670198400000,2022-12-05,BNBBUSD,291.9,297.3,286.1,288.6,205965.681,60305332.1806,113225
1670112000000,2022-12-04,BNBBUSD,290.4,292.8,287.5,291.9,188399.35,54749277.2354,93139
1670025600000,2022-12-03,BNBBUSD,293.4,294.4,289.0,290.5,202066.22,58892181.9112,92572
1669939200000,2022-12-02,BNBBUSD,292.3,294.0,285.5,293.4,298170.142,86420580.1241,149081
1669852800000,2022-12-01,BNBBUSD,300.6,302.1,290.2,292.3,659840.649,195355774.1535,267875
1669766400000,2022-11-30,BNBBUSD,295.2,305.3,292.7,300.7,409635.93,122754671.4468,198895
1669680000000,2022-11-29,BNBBUSD,293.4,305.1,288.9,295.3,342027.806,102097860.5537,170859
1669593600000,2022-11-28,BNBBUSD,307.5,309.4,287.1,293.4,513177.342,151416025.507,237588
1669507200000,2022-11-27,BNBBUSD,311.2,316.6,306.3,307.5,290565.988,90876030.5521,144099
1669420800000,2022-11-26,BNBBUSD,300.6,317.7,299.9,311.2,455490.919,141944131.9699,231314
1669334400000,2022-11-25,BNBBUSD,300.0,306.3,294.1,300.6,381020.377,113936304.6488,178814
1669248000000,2022-11-24,BNBBUSD,298.5,303.8,293.8,300.0,446939.09,133432949.7081,203954
1669161600000,2022-11-23,BNBBUSD,266.4,301.0,264.6,298.5,985650.223,287572960.702,387505
1669075200000,2022-11-22,BNBBUSD,253.6,267.4,251.8,266.3,288935.228,74979778.1397,153659
1668988800000,2022-11-21,BNBBUSD,263.9,264.8,249.7,253.7,448321.732,115411535.6394,224768
1668902400000,2022-11-20,BNBBUSD,272.2,273.5,261.5,263.8,223122.795,59930885.1258,153351
1668816000000,2022-11-19,BNBBUSD,273.6,274.3,268.6,272.1,142026.145,38536355.0815,85179
1668729600000,2022-11-18,BNBBUSD,267.7,274.5,267.5,273.7,219076.317,59547757.4713,120378
1668643200000,2022-11-17,BNBBUSD,271.7,273.2,263.0,267.8,284985.478,76373239.0698,157653
1668556800000,2022-11-16,BNBBUSD,276.7,279.9,268.6,271.6,292223.864,79888862.089,156949
1668470400000,2022-11-15,BNBBUSD,278.5,282.2,273.0,276.6,380617.439,105713464.0844,196131
1668384000000,2022-11-14,BNBBUSD,276.0,291.6,267.5,278.5,579822.235,161347075.8218,322914
1668297600000,2022-11-13,BNBBUSD,282.4,286.1,273.0,276.1,340545.195,95018763.2992,210282
1668211200000,2022-11-12,BNBBUSD,289.7,293.5,270.7,282.3,563253.709,159268911.8428,286073
1668124800000,2022-11-11,BNBBUSD,303.2,305.1,279.0,289.5,686646.544,199645093.8608,417793
1668038400000,2022-11-10,BNBBUSD,266.5,311.2,262.8,303.2,1197703.554,344444162.4763,716652
1667952000000,2022-11-09,BNBBUSD,327.3,333.0,260.0,266.6,1594831.002,474618118.9399,897929
1667865600000,2022-11-08,BNBBUSD,337.0,398.0,299.7,327.4,2432777.778,827685394.7418,1351426
1667779200000,2022-11-07,BNBBUSD,338.0,344.3,326.2,337.0,481195.681,161196079.1952,282590
1667692800000,2022-11-06,BNBBUSD,349.2,356.0,337.3,338.1,265581.474,92860907.0543,174885
1667606400000,2022-11-05,BNBBUSD,354.6,361.2,346.3,349.2,289253.659,102515025.1673,171343
1667520000000,2022-11-04,BNBBUSD,329.6,358.9,328.3,354.7,565568.553,196328503.3507,314063
1667433600000,2022-11-03,BNBBUSD,320.2,338.4,318.0,329.6,413659.525,136500037.0022,235729
1667347200000,2022-11-02,BNBBUSD,323.8,329.6,315.4,320.2,369588.111,119249761.0081,225040
1667260800000,2022-11-01,BNBBUSD,325.8,334.6,317.3,323.9,331606.129,107922280.8475,176774
1667174400000,2022-10-31,BNBBUSD,313.6,337.9,306.5,325.7,669541.115,217857789.8802,339025
1667088000000,2022-10-30,BNBBUSD,304.5,318.9,302.3,313.5,337320.562,105133435.0966,194893
1667001600000,2022-10-29,BNBBUSD,298.0,308.6,295.7,304.5,307616.321,93302116.2218,187255
1666915200000,2022-10-28,BNBBUSD,286.8,301.1,285.7,298.0,244886.096,71927863.0433,144495
1666828800000,2022-10-27,BNBBUSD,290.4,293.4,284.7,286.8,192384.295,55555532.64,126634
1666742400000,2022-10-26,BNBBUSD,284.2,292.1,284.2,290.3,191422.91,55205951.8094,117618
1666656000000,2022-10-25,BNBBUSD,274.3,290.0,272.0,284.3,234568.338,66235045.411,131092
1666569600000,2022-10-24,BNBBUSD,275.9,277.3,271.6,274.3,92702.493,25387797.8211,61302
1666483200000,2022-10-23,BNBBUSD,270.4,276.9,268.8,275.9,92530.691,25190384.8133,61956
1666396800000,2022-10-22,BNBBUSD,270.1,271.1,268.3,270.4,52045.157,14036302.5127,42624
1666310400000,2022-10-21,BNBBUSD,269.0,271.2,263.5,270.1,115628.78,30980942.0103,78719
1666224000000,2022-10-20,BNBBUSD,271.9,273.4,267.3,268.9,105910.33,28648124.1404,71405
1666137600000,2022-10-19,BNBBUSD,273.2,273.9,270.4,272.0,88626.518,24107664.491,65256
1666051200000,2022-10-18,BNBBUSD,275.7,275.9,270.2,273.2,112497.669,30753991.8896,77692
1665964800000,2022-10-17,BNBBUSD,272.5,275.9,269.9,275.7,115901.785,31722977.3142,70559
1665878400000,2022-10-16,BNBBUSD,268.1,273.9,267.9,272.5,77415.572,20971766.0779,67580
1665792000000,2022-10-15,BNBBUSD,269.5,271.4,267.5,268.1,60871.896,16433888.0882,55742
1665705600000,2022-10-14,BNBBUSD,271.6,276.7,267.7,269.5,164150.709,44800422.3471,109246
1665619200000,2022-10-13,BNBBUSD,270.8,273.7,256.7,271.6,303131.031,80283919.8282,181048
1665532800000,2022-10-12,BNBBUSD,271.4,272.8,269.2,270.9,92330.169,25045577.1092,65062
1665446400000,2022-10-11,BNBBUSD,271.5,273.9,267.2,271.4,132850.095,35976460.7328,95763
1665360000000,2022-10-10,BNBBUSD,278.3,279.2,271.3,271.5,126268.382,34697942.3588,88116
1665273600000,2022-10-09,BNBBUSD,276.3,279.5,275.1,278.2,95125.593,26400624.3066,55056
1665187200000,2022-10-08,BNBBUSD,282.3,282.7,275.4,276.4,105242.2,29464308.5796,61808
1665100800000,2022-10-07,BNBBUSD,287.1,287.1,279.2,282.3,237580.726,67427121.5099,123672
1665014400000,2022-10-06,BNBBUSD,294.2,298.0,278.7,287.1,294567.463,85094752.1879,151794
1664928000000,2022-10-05,BNBBUSD,296.4,296.5,289.3,294.2,143335.093,41995255.9905,83204
1664841600000,2022-10-04,BNBBUSD,287.1,298.2,286.3,296.3,191894.764,56153558.7817,109308
1664755200000,2022-10-03,BNBBUSD,284.7,289.1,283.0,287.1,155558.494,44554063.5007,93881
1664668800000,2022-10-02,BNBBUSD,282.8,287.9,279.4,284.7,128959.53,36534201.0486,81845
1664582400000,2022-10-01,BNBBUSD,284.8,285.4,277.7,282.9,113701.475,32091873.7223,75417
1664496000000,2022-09-30,BNBBUSD,284.1,289.8,280.6,284.8,234750.057,66909479.9906,144896
1664409600000,2022-09-29,BNBBUSD,281.7,285.5,277.1,284.1,210641.446,59329179.3552,132086
1664323200000,2022-09-28,BNBBUSD,272.3,283.7,266.3,281.6,215736.984,59231251.8465,143816
1664236800000,2022-09-27,BNBBUSD,276.1,286.5,268.6,272.2,278657.701,77821220.7058,163875
1664150400000,2022-09-26,BNBBUSD,274.3,276.8,270.8,276.1,181168.599,49644074.1955,129891
1664064000000,2022-09-25,BNBBUSD,274.6,279.8,271.1,274.2,141770.834,39080480.7993,102446
1663977600000,2022-09-24,BNBBUSD,276.6,285.0,274.1,274.6,242007.626,67715778.0682,138203
1663891200000,2022-09-23,BNBBUSD,275.4,277.7,268.5,276.6,224605.034,61409311.2607,153555
1663804800000,2022-09-22,BNBBUSD,264.1,276.6,263.5,275.3,195071.024,52485778.1972,127414
1663718400000,2022-09-21,BNBBUSD,266.3,276.5,260.5,264.0,340078.897,91194904.1129,198663
1663632000000,2022-09-20,BNBBUSD,271.9,273.7,265.2,266.3,198847.732,53459987.1988,123707
1663545600000,2022-09-19,BNBBUSD,266.3,273.0,256.7,271.9,282241.113,74657419.4696,176511
1663459200000,2022-09-18,BNBBUSD,279.0,280.2,263.2,266.2,189064.33,51688899.6319,129843
1663372800000,2022-09-17,BNBBUSD,274.9,279.8,274.7,279.0,105411.105,29240951.5273,76249
1663286400000,2022-09-16,BNBBUSD,271.1,276.5,268.4,274.8,171063.321,46786950.9015,128846
1663200000000,2022-09-15,BNBBUSD,279.4,280.6,266.7,271.1,275182.698,75372801.9284,172632
1663113600000,2022-09-14,BNBBUSD,277.4,282.7,273.4,279.3,185232.616,51666867.8411,128424
1663027200000,2022-09-13,BNBBUSD,294.1,298.7,275.4,277.5,311745.33,89357358.5688,194100
1662940800000,2022-09-12,BNBBUSD,295.3,299.9,290.9,294.1,214325.804,63302332.1478,149393
1662854400000,2022-09-11,BNBBUSD,296.8,298.1,290.1,295.4,144631.001,42622010.846,100843
1662768000000,2022-09-10,BNBBUSD,293.5,298.7,290.4,296.8,181221.553,53358372.0775,121605
1662681600000,2022-09-09,BNBBUSD,280.5,296.0,280.2,293.4,291174.255,84445231.5326,179708
1662595200000,2022-09-08,BNBBUSD,279.0,282.5,275.6,280.5,217760.063,60808427.6677,137232
1662508800000,2022-09-07,BNBBUSD,262.4,280.3,258.6,278.9,231433.276,62102725.709,137807
1662422400000,2022-09-06,BNBBUSD,276.7,286.2,261.2,262.5,369616.663,101633921.1484,203505
1662336000000,2022-09-05,BNBBUSD,279.0,282.0,273.4,276.8,138854.663,38362255.7986,92336
1662249600000,2022-09-04,BNBBUSD,277.8,280.6,275.0,279.0,107324.871,29849830.8365,67199
1662163200000,2022-09-03,BNBBUSD,277.5,278.8,274.2,277.7,89690.38,24822128.3817,59725
1662076800000,2022-09-02,BNBBUSD,278.4,283.3,273.7,277.5,207072.045,57749290.9477,120245
1661990400000,2022-09-01,BNBBUSD,279.1,280.3,270.3,278.3,233400.161,64340157.0694,147403
1661904000000,2022-08-31,BNBBUSD,281.6,289.9,277.7,279.2,186784.801,53124861.5116,129385
1661817600000,2022-08-30,BNBBUSD,285.9,292.0,276.6,281.5,216007.843,61587091.8334,143324
1661731200000,2022-08-29,BNBBUSD,276.5,286.7,272.4,285.9,211710.239,59267589.5909,134328
1661644800000,2022-08-28,BNBBUSD,277.8,284.0,275.6,276.4,167950.592,46880292.4696,110717
1661558400000,2022-08-27,BNBBUSD,279.5,284.7,273.3,277.8,217137.735,60687498.9278,124016
1661472000000,2022-08-26,BNBBUSD,301.3,302.2,277.2,279.5,345055.864,100915979.3916,187471
1661385600000,2022-08-25,BNBBUSD,296.2,307.4,295.9,301.3,227110.379,68559820.7391,123726
1661299200000,2022-08-24,BNBBUSD,299.2,300.3,294.4,296.3,204076.724,60702561.1019,113047
1661212800000,2022-08-23,BNBBUSD,299.8,301.6,293.8,299.2,216300.333,64465883.6635,128531
1661126400000,2022-08-22,BNBBUSD,301.8,304.9,288.7,299.9,272515.691,80777747.7168,165441
1661040000000,2022-08-21,BNBBUSD,283.7,304.5,283.4,301.8,258510.141,76427921.4297,155267
1660953600000,2022-08-20,BNBBUSD,279.1,289.1,277.0,283.7,232981.673,66287536.3636,143240
1660867200000,2022-08-19,BNBBUSD,298.0,298.2,276.3,279.1,408652.944,116630588.1374,227265
1660780800000,2022-08-18,BNBBUSD,306.8,310.5,296.0,298.1,191945.646,58457967.4093,137198
1660694400000,2022-08-17,BNBBUSD,316.1,324.0,304.2,306.9,250147.958,78156218.1047,170766
1660608000000,2022-08-16,BNBBUSD,319.4,322.4,312.0,316.1,191753.525,60709891.9943,133889
1660521600000,2022-08-15,BNBBUSD,317.8,327.5,313.8,319.5,216041.003,68982751.8798,152966
1660435200000,2022-08-14,BNBBUSD,324.4,331.0,315.9,317.7,203066.028,65801914.691,134846
1660348800000,2022-08-13,BNBBUSD,328.0,333.0,323.0,324.3,217225.187,71263049.1758,131643
1660262400000,2022-08-12,BNBBUSD,323.7,328.2,317.9,328.0,204784.696,66187567.2169,139265
1660176000000,2022-08-11,BNBBUSD,329.0,334.8,322.1,323.7,277229.138,91421824.6926,170845
1660089600000,2022-08-10,BNBBUSD,324.5,336.9,313.7,328.9,434914.18,141905630.0717,236459
1660003200000,2022-08-09,BNBBUSD,324.9,328.4,312.5,324.5,233743.948,75085578.855,148317
1659916800000,2022-08-08,BNBBUSD,322.8,334.0,321.2,325.0,349376.977,114469280.1166,172503
1659830400000,2022-08-07,BNBBUSD,315.3,325.9,308.0,322.9,244048.248,77646409.362,127420
1659744000000,2022-08-06,BNBBUSD,315.8,323.0,312.9,315.2,227789.552,72256351.2795,128798
1659657600000,2022-08-05,BNBBUSD,311.8,321.5,308.0,315.9,383496.627,120990132.3271,190523
1659571200000,2022-08-04,BNBBUSD,297.7,313.4,297.2,311.8,398154.447,121318816.5136,226082
1659484800000,2022-08-03,BNBBUSD,283.8,305.8,278.3,297.7,365447.876,107574710.6696,189324
1659398400000,2022-08-02,BNBBUSD,283.3,291.2,274.3,283.7,303898.42,85638443.6597,190474
1659312000000,2022-08-01,BNBBUSD,283.5,290.6,278.0,283.2,270100.945,76845925.8886,175691
1659225600000,2022-07-31,BNBBUSD,287.9,297.1,282.3,283.5,267140.345,77708794.5343,182466
1659139200000,2022-07-30,BNBBUSD,293.7,300.3,285.2,287.9,399878.565,117281401.0464,248572
1659052800000,2022-07-29,BNBBUSD,277.3,302.1,274.8,293.6,621174.996,179335635.1045,299910
1658966400000,2022-07-28,BNBBUSD,271.5,280.8,263.7,277.2,394541.789,107142413.1883,210508
1658880000000,2022-07-27,BNBBUSD,249.4,272.6,247.5,271.5,337377.021,87833659.9284,181491
1658793600000,2022-07-26,BNBBUSD,244.7,249.6,239.6,249.5,183796.559,44709677.2408,118390
1658707200000,2022-07-25,BNBBUSD,261.4,262.7,244.4,244.7,215062.269,54669185.4058,134030
1658620800000,2022-07-24,BNBBUSD,259.1,266.3,257.2,261.4,185202.916,48652998.7326,97320
1658534400000,2022-07-23,BNBBUSD,262.5,272.5,252.8,259.2,264898.404,69233859.7726,127877
1658448000000,2022-07-22,BNBBUSD,265.5,271.4,261.2,262.5,286389.054,76411086.9617,126568
1658361600000,2022-07-21,BNBBUSD,258.3,266.0,250.7,265.6,281598.126,72664895.8117,136946
1658275200000,2022-07-20,BNBBUSD,268.6,272.1,256.6,258.3,449998.602,119936409.125,175034
1658188800000,2022-07-19,BNBBUSD,264.0,274.9,255.9,268.5,531785.509,140765957.6068,199615
1658102400000,2022-07-18,BNBBUSD,247.7,265.6,247.6,264.0,424880.613,110106432.6018,175997
1658016000000,2022-07-17,BNBBUSD,249.7,255.7,246.4,247.7,233890.832,58740556.1585,124388
1657929600000,2022-07-16,BNBBUSD,238.5,251.4,233.8,249.8,279004.407,67950836.5991,117077
1657843200000,2022-07-15,BNBBUSD,238.4,242.5,235.2,238.5,268660.911,64040959.0901,121484
1657756800000,2022-07-14,BNBBUSD,230.2,239.9,226.9,238.4,298992.545,69613370.1011,136330
1657670400000,2022-07-13,BNBBUSD,220.4,231.0,216.4,230.3,406493.469,90712604.0552,156932
1657584000000,2022-07-12,BNBBUSD,225.4,228.1,220.0,220.3,249359.194,55834658.7376,107162
1657497600000,2022-07-11,BNBBUSD,234.5,234.9,224.9,225.5,267659.97,61720392.1292,117446
1657411200000,2022-07-10,BNBBUSD,243.1,243.3,231.7,234.5,242297.349,57070953.4185,101771
1657324800000,2022-07-09,BNBBUSD,240.4,245.0,240.4,243.2,142461.791,34582093.4783,78640
1657238400000,2022-07-08,BNBBUSD,241.2,247.6,237.0,240.5,414192.192,99926446.6073,166563
1657152000000,2022-07-07,BNBBUSD,238.3,243.6,235.1,241.3,345778.132,82716219.5648,143523
1657065600000,2022-07-06,BNBBUSD,230.6,239.7,228.7,238.2,342843.038,80795136.4946,169827
1656979200000,2022-07-05,BNBBUSD,231.3,236.3,222.6,230.6,364740.63,83638786.4222,165621
1656892800000,2022-07-04,BNBBUSD,218.9,231.9,214.6,231.2,280993.845,62748479.2776,130259
1656806400000,2022-07-03,BNBBUSD,218.1,219.9,213.8,218.8,154215.413,33509174.7057,90036
1656720000000,2022-07-02,BNBBUSD,216.6,219.5,213.5,218.0,159939.352,34603316.6731,99007
1656633600000,2022-07-01,BNBBUSD,219.3,226.5,213.2,216.6,442941.343,97421132.6823,192020
1656547200000,2022-06-30,BNBBUSD,219.5,220.0,205.3,219.3,364046.799,77236532.7318,182774
1656460800000,2022-06-29,BNBBUSD,226.7,229.4,215.2,219.4,403155.401,89125851.9302,183007
1656374400000,2022-06-28,BNBBUSD,233.6,242.3,225.7,226.7,341604.705,80316375.9491,151283
1656288000000,2022-06-27,BNBBUSD,233.9,240.8,230.0,233.6,277060.673,65156586.0427,120391
1656201600000,2022-06-26,BNBBUSD,239.5,245.0,233.1,233.9,236325.006,56465376.367,111222
1656115200000,2022-06-25,BNBBUSD,240.0,241.9,229.5,239.5,291371.09,68942110.809,123117
1656028800000,2022-06-24,BNBBUSD,228.7,243.1,228.1,240.1,375222.779,88493235.9382,166874
1655942400000,2022-06-23,BNBBUSD,214.2,231.2,213.9,228.7,442493.261,99212547.8072,175103
1655856000000,2022-06-22,BNBBUSD,219.9,220.9,211.0,214.1,404755.729,87307400.0317,153645
1655769600000,2022-06-21,BNBBUSD,216.2,228.1,212.9,219.9,450352.685,99781570.5837,192712
1655683200000,2022-06-20,BNBBUSD,214.8,219.3,204.4,216.2,449248.642,95404164.4269,180520
1655596800000,2022-06-19,BNBBUSD,196.7,216.6,189.4,214.8,543273.969,110260336.86,203379
1655510400000,2022-06-18,BNBBUSD,215.6,218.8,183.1,196.7,765820.7641,152496568.758886,259361
1655424000000,2022-06-17,BNBBUSD,210.0,221.7,207.5,215.5,381341.75,82385879.1428,153031
1655337600000,2022-06-16,BNBBUSD,233.3,236.9,207.5,210.0,586437.555,128970820.6339,223204
1655251200000,2022-06-15,BNBBUSD,222.8,234.2,198.1,233.4,998485.2717,212279098.642291,364501
1655164800000,2022-06-14,BNBBUSD,222.7,230.9,203.8,222.8,808241.397,177807118.8951,317188
1655078400000,2022-06-13,BNBBUSD,254.4,257.5,213.1,222.7,1036988.511,237940719.7235,398461
1654992000000,2022-06-12,BNBBUSD,269.6,271.6,250.7,254.5,410436.914,106536600.2213,195328
1654905600000,2022-06-11,BNBBUSD,286.1,290.2,264.8,269.6,306072.625,84504452.3904,163209
1654819200000,2022-06-10,BNBBUSD,289.5,298.5,282.9,286.0,305452.686,88356091.5643,170839
1654732800000,2022-06-09,BNBBUSD,288.2,293.2,286.1,289.6,152673.596,44224262.9203,101236
1654646400000,2022-06-08,BNBBUSD,290.1,294.4,283.8,288.1,220644.084,63924949.5355,146220
1654560000000,2022-06-07,BNBBUSD,294.8,295.8,273.3,290.1,507914.646,144762775.2778,259588
1654473600000,2022-06-06,BNBBUSD,298.8,312.0,288.0,294.7,380882.165,114834275.6734,184812
1654387200000,2022-06-05,BNBBUSD,301.1,302.2,294.7,298.8,131952.956,39353199.4633,86437
1654300800000,2022-06-04,BNBBUSD,298.3,302.6,294.5,301.1,131468.654,39327900.5293,81996
1654214400000,2022-06-03,BNBBUSD,308.1,309.9,293.0,298.3,206947.353,62128005.3875,120762
1654128000000,2022-06-02,BNBBUSD,300.3,309.1,298.0,308.1,201883.26,61170044.1205,127727
1654041600000,2022-06-01,BNBBUSD,320.7,324.3,297.4,300.2,437039.417,135959114.9486,204422
1653955200000,2022-05-31,BNBBUSD,321.6,330.0,313.3,320.7,298710.479,95559047.3047,187291
1653868800000,2022-05-30,BNBBUSD,305.6,323.8,303.6,321.5,425189.824,134348169.8115,210581
1653782400000,2022-05-29,BNBBUSD,307.1,307.8,298.3,305.6,232590.301,70442962.1722,114397
1653696000000,2022-05-28,BNBBUSD,301.2,310.1,296.2,307.2,246188.01,74701312.1646,124776
1653609600000,2022-05-27,BNBBUSD,302.6,309.6,290.3,301.2,554306.137,166419368.6138,251295
1653523200000,2022-05-26,BNBBUSD,325.4,331.4,296.3,302.5,662472.984,207405881.9313,283132
1653436800000,2022-05-25,BNBBUSD,328.0,337.4,323.6,325.4,391131.012,128786574.1285,195523
1653350400000,2022-05-24,BNBBUSD,316.6,330.0,311.8,328.0,471769.884,151950004.0459,215549
1653264000000,2022-05-23,BNBBUSD,319.1,336.7,315.0,316.7,505343.56,165320503.3888,240612
1653177600000,2022-05-22,BNBBUSD,312.0,323.3,311.2,319.1,299007.443,94850043.4771,152408
1653091200000,2022-05-21,BNBBUSD,301.9,313.8,299.0,312.1,213903.61,65796543.7389,117617
1653004800000,2022-05-20,BNBBUSD,306.7,315.7,293.9,301.9,429026.798,130990459.2508,196189
1652918400000,2022-05-19,BNBBUSD,287.4,308.6,286.6,306.7,413841.534,123777509.29,197857
1652832000000,2022-05-18,BNBBUSD,305.7,308.1,286.4,287.3,403536.7,119634881.9483,188358
1652745600000,2022-05-17,BNBBUSD,296.9,310.3,295.0,305.7,381439.185,115789853.0339,192562
1652659200000,2022-05-16,BNBBUSD,312.0,312.1,289.9,296.8,497281.493,148054622.3613,248884
1652572800000,2022-05-15,BNBBUSD,296.6,312.3,285.2,312.0,422682.639,125886029.0926,243639
1652486400000,2022-05-14,BNBBUSD,290.1,298.9,271.6,296.6,612952.917,174728602.1351,404488
1652400000000,2022-05-13,BNBBUSD,268.1,313.1,264.5,290.1,844174.742,252033031.8287,423478
1652313600000,2022-05-12,BNBBUSD,270.2,300.0,201.0,268.1,1587278.3515,396448375.896146,625575
1652227200000,2022-05-11,BNBBUSD,319.0,322.8,260.0,270.3,929742.3513,272074989.640016,433079
1652140800000,2022-05-10,BNBBUSD,296.1,332.7,289.0,319.1,606436.2405,191363574.978939,278111
1652054400000,2022-05-09,BNBBUSD,355.8,359.2,295.0,296.0,541242.6253,174655148.654095,260367
